TraceNumber,DateTime,ClassName,FunctionName,Parameters,Line,StackDepth,AlwaysUsed
238,2017-11-18T17:25:10.161,org.jfree.chart.axis.NumberAxis,getAutoRangeStickyZero,(),278 ,8,true
239,2017-11-18T17:25:10.163,org.jfree.chart.axis.ValueAxis,getUpperMargin,(),1130 ,8,true
240,2017-11-18T17:25:10.166,org.jfree.chart.axis.ValueAxis,getLowerMargin,(),1097 ,8,true
241,2017-11-18T17:25:10.167,org.jfree.chart.axis.ValueAxis,setRange,(org.jfree.data.Range  boolean  boolean),1276 ,8,true
242,2017-11-18T17:25:10.168,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
243,2017-11-18T17:25:10.168,org.jfree.data.Range,getLength,(),123 ,9,true
244,2017-11-18T17:25:10.170,org.jfree.chart.axis.Axis,addChangeListener,(org.jfree.chart.event.AxisChangeListener),1183 ,5,true
245,2017-11-18T17:25:10.171,org.jfree.chart.plot.XYPlot,mapDatasetToRangeAxis,(int  int),1469 ,5,true
246,2017-11-18T17:25:10.171,org.jfree.chart.plot.XYPlot,mapDatasetToRangeAxes,(int  java.util.List),1485 ,6,true
247,2017-11-18T17:25:10.172,org.jfree.chart.util.Args,requireNonNegative,(int  java.lang.String),67 ,7,true
248,2017-11-18T17:25:10.172,org.jfree.chart.plot.XYPlot,checkAxisIndices,(java.util.List),1504 ,7,true
249,2017-11-18T17:25:10.173,org.jfree.chart.plot.XYPlot,getDataset,(int),1359 ,7,true
250,2017-11-18T17:25:10.173,org.jfree.chart.plot.XYPlot,datasetChanged,(org.jfree.data.general.DatasetChangeEvent),4533 ,7,true
251,2017-11-18T17:25:10.174,org.jfree.chart.plot.XYPlot,configureDomainAxes,(),972 ,8,true
252,2017-11-18T17:25:10.180,org.jfree.chart.axis.NumberAxis,configure,(),415 ,9,true
253,2017-11-18T17:25:10.183,org.jfree.chart.axis.ValueAxis,isAutoRange,(),971 ,10,true
254,2017-11-18T17:25:10.184,org.jfree.chart.axis.NumberAxis,autoAdjustRange,(),426 ,10,true
255,2017-11-18T17:25:10.186,org.jfree.chart.axis.Axis,getPlot,(),1029 ,11,true
256,2017-11-18T17:25:10.192,org.jfree.chart.plot.XYPlot,getDataRange,(org.jfree.chart.axis.ValueAxis),4411 ,11,true
257,2017-11-18T17:25:10.195,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4349 ,12,true
258,2017-11-18T17:25:10.196,org.jfree.chart.plot.XYPlot,findDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4362 ,13,true
259,2017-11-18T17:25:10.196,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,(java.lang.Integer),4294 ,12,true
260,2017-11-18T17:25:10.196,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
261,2017-11-18T17:25:10.197,org.jfree.chart.plot.XYPlot,getRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4380 ,12,true
262,2017-11-18T17:25:10.197,org.jfree.chart.plot.XYPlot,findRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4393 ,13,true
263,2017-11-18T17:25:10.197,org.jfree.chart.plot.Plot,getParent,(),506 ,13,true
264,2017-11-18T17:25:10.199,org.jfree.chart.plot.XYPlot,getRendererForDataset,(org.jfree.data.xy.XYDataset),1709 ,12,true
265,2017-11-18T17:25:10.199,org.jfree.chart.plot.XYPlot,indexOf,(org.jfree.data.xy.XYDataset),1417 ,13,true
266,2017-11-18T17:25:10.200,org.jfree.chart.renderer.xy.XYBarRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset),1175 ,12,false
267,2017-11-18T17:25:10.201,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset  boolean),719 ,13,true
268,2017-11-18T17:25:10.201,org.jfree.chart.renderer.AbstractRenderer,getDataBoundsIncludesVisibleSeriesOnly,(),2660 ,14,true
269,2017-11-18T17:25:10.201,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,14,false
270,2017-11-18T17:25:10.201,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,15,true
271,2017-11-18T17:25:10.204,org.jfree.chart.renderer.AbstractRenderer,isSeriesVisible,(int),530 ,14,true
272,2017-11-18T17:25:10.205,org.jfree.chart.util.BooleanList,getBoolean,(int),53 ,15,true
273,2017-11-18T17:25:10.205,org.jfree.chart.util.AbstractObjectList,get,(int),93 ,16,true
274,2017-11-18T17:25:10.205,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,14,false
275,2017-11-18T17:25:10.206,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,15,true
276,2017-11-18T17:25:10.206,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,16,true
277,2017-11-18T17:25:10.206,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,17,true
278,2017-11-18T17:25:10.206,org.jfree.data.general.Series,getKey,(),137 ,16,true
279,2017-11-18T17:25:10.207,org.jfree.data.general.DatasetUtils,findDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),688 ,14,true
280,2017-11-18T17:25:10.207,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,15,true
281,2017-11-18T17:25:10.207,org.jfree.data.general.DatasetUtils,iterateToFindDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),1361 ,15,true
282,2017-11-18T17:25:10.207,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,16,true
283,2017-11-18T17:25:10.208,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,16,true
284,2017-11-18T17:25:10.208,org.jfree.data.general.AbstractSeriesDataset,indexOf,(java.lang.Comparable),98 ,16,true
285,2017-11-18T17:25:10.210,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,17,false
286,2017-11-18T17:25:10.211,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,18,true
287,2017-11-18T17:25:10.211,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,17,false
288,2017-11-18T17:25:10.212,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,18,true
289,2017-11-18T17:25:10.212,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,19,true
290,2017-11-18T17:25:10.212,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,20,true
291,2017-11-18T17:25:10.212,org.jfree.data.general.Series,getKey,(),137 ,19,true
292,2017-11-18T17:25:10.213,org.jfree.data.xy.XYBarDataset,getItemCount,(int),151 ,16,false
293,2017-11-18T17:25:10.213,org.jfree.data.xy.XYSeriesCollection,getItemCount,(int),344 ,17,true
294,2017-11-18T17:25:10.214,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,18,true
295,2017-11-18T17:25:10.214,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,19,true
296,2017-11-18T17:25:10.215,org.jfree.data.xy.XYSeries,getItemCount,(),347 ,18,true
297,2017-11-18T17:25:10.216,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
298,2017-11-18T17:25:10.216,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,17,true
299,2017-11-18T17:25:10.217,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,18,true
300,2017-11-18T17:25:10.217,org.jfree.data.xy.XYSeries,getX,(int),645 ,19,true
301,2017-11-18T17:25:10.217,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,20,true
302,2017-11-18T17:25:10.217,org.jfree.data.xy.XYDataItem,getX,(),97 ,20,true
303,2017-11-18T17:25:10.217,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,16,false
304,2017-11-18T17:25:10.218,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
305,2017-11-18T17:25:10.218,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
306,2017-11-18T17:25:10.219,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
307,2017-11-18T17:25:10.219,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
308,2017-11-18T17:25:10.219,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
309,2017-11-18T17:25:10.219,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
310,2017-11-18T17:25:10.220,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,16,false
311,2017-11-18T17:25:10.220,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
312,2017-11-18T17:25:10.220,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
313,2017-11-18T17:25:10.220,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
314,2017-11-18T17:25:10.221,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
315,2017-11-18T17:25:10.221,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
316,2017-11-18T17:25:10.221,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
317,2017-11-18T17:25:10.221,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
318,2017-11-18T17:25:10.222,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,17,true
319,2017-11-18T17:25:10.222,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,18,true
320,2017-11-18T17:25:10.222,org.jfree.data.xy.XYSeries,getX,(int),645 ,19,true
321,2017-11-18T17:25:10.222,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,20,true
322,2017-11-18T17:25:10.223,org.jfree.data.xy.XYDataItem,getX,(),97 ,20,true
323,2017-11-18T17:25:10.223,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,16,false
324,2017-11-18T17:25:10.223,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
325,2017-11-18T17:25:10.224,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
326,2017-11-18T17:25:10.226,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
327,2017-11-18T17:25:10.227,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
328,2017-11-18T17:25:10.227,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
329,2017-11-18T17:25:10.228,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
330,2017-11-18T17:25:10.228,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,16,false
331,2017-11-18T17:25:10.228,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
332,2017-11-18T17:25:10.229,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
333,2017-11-18T17:25:10.229,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
334,2017-11-18T17:25:10.229,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
335,2017-11-18T17:25:10.229,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
336,2017-11-18T17:25:10.230,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
337,2017-11-18T17:25:10.230,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
338,2017-11-18T17:25:10.231,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,17,true
339,2017-11-18T17:25:10.233,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,18,true
340,2017-11-18T17:25:10.233,org.jfree.data.xy.XYSeries,getX,(int),645 ,19,true
341,2017-11-18T17:25:10.233,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,20,true
342,2017-11-18T17:25:10.234,org.jfree.data.xy.XYDataItem,getX,(),97 ,20,true
343,2017-11-18T17:25:10.234,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,16,false
344,2017-11-18T17:25:10.234,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
345,2017-11-18T17:25:10.235,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
346,2017-11-18T17:25:10.235,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
347,2017-11-18T17:25:10.235,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
348,2017-11-18T17:25:10.235,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
349,2017-11-18T17:25:10.236,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
350,2017-11-18T17:25:10.236,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,16,false
351,2017-11-18T17:25:10.236,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
352,2017-11-18T17:25:10.236,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
353,2017-11-18T17:25:10.236,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
354,2017-11-18T17:25:10.237,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
355,2017-11-18T17:25:10.237,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
356,2017-11-18T17:25:10.237,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
357,2017-11-18T17:25:10.238,org.jfree.data.Range,combine,(org.jfree.data.Range  org.jfree.data.Range),217 ,12,true
358,2017-11-18T17:25:10.238,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,getAnnotations,(),608 ,12,true
359,2017-11-18T17:25:10.238,org.jfree.data.Range,getUpperBound,(),114 ,11,true
360,2017-11-18T17:25:10.238,org.jfree.data.Range,getLowerBound,(),105 ,11,true
361,2017-11-18T17:25:10.239,org.jfree.chart.axis.NumberAxis,getAutoRangeIncludesZero,(),243 ,11,true
362,2017-11-18T17:25:10.239,org.jfree.chart.axis.ValueAxis,getFixedAutoRange,(),1160 ,11,true
363,2017-11-18T17:25:10.242,org.jfree.chart.axis.ValueAxis,getAutoRangeMinimumSize,(),1015 ,11,true
364,2017-11-18T17:25:10.242,org.jfree.chart.axis.NumberAxis,getAutoRangeStickyZero,(),278 ,11,true
365,2017-11-18T17:25:10.242,org.jfree.chart.axis.ValueAxis,getUpperMargin,(),1130 ,11,true
366,2017-11-18T17:25:10.243,org.jfree.chart.axis.ValueAxis,getLowerMargin,(),1097 ,11,true
367,2017-11-18T17:25:10.243,org.jfree.chart.axis.ValueAxis,setRange,(org.jfree.data.Range  boolean  boolean),1276 ,11,true
368,2017-11-18T17:25:10.243,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,12,true
369,2017-11-18T17:25:10.244,org.jfree.data.Range,getLength,(),123 ,12,true
370,2017-11-18T17:25:10.244,org.jfree.chart.plot.XYPlot,configureRangeAxes,(),1255 ,8,true
371,2017-11-18T17:25:10.245,org.jfree.chart.axis.NumberAxis,configure,(),415 ,9,true
372,2017-11-18T17:25:10.245,org.jfree.chart.axis.ValueAxis,isAutoRange,(),971 ,10,true
373,2017-11-18T17:25:10.245,org.jfree.chart.axis.NumberAxis,autoAdjustRange,(),426 ,10,true
374,2017-11-18T17:25:10.246,org.jfree.chart.axis.Axis,getPlot,(),1029 ,11,true
375,2017-11-18T17:25:10.246,org.jfree.chart.plot.Plot,getParent,(),506 ,8,true
376,2017-11-18T17:25:10.246,org.jfree.chart.event.ChartChangeEvent,setType,(org.jfree.chart.event.ChartChangeEventType),131 ,8,true
377,2017-11-18T17:25:10.247,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,8,true
378,2017-11-18T17:25:10.247,org.jfree.chart.axis.Axis,setPlot,(org.jfree.chart.plot.Plot),1042 ,5,true
379,2017-11-18T17:25:10.249,org.jfree.chart.axis.NumberAxis,configure,(),415 ,6,true
380,2017-11-18T17:25:10.250,org.jfree.chart.axis.ValueAxis,isAutoRange,(),971 ,7,true
381,2017-11-18T17:25:10.250,org.jfree.chart.axis.NumberAxis,autoAdjustRange,(),426 ,7,true
382,2017-11-18T17:25:10.251,org.jfree.chart.axis.Axis,getPlot,(),1029 ,8,true
383,2017-11-18T17:25:10.252,org.jfree.chart.plot.XYPlot,getDataRange,(org.jfree.chart.axis.ValueAxis),4411 ,8,true
384,2017-11-18T17:25:10.253,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4349 ,9,true
385,2017-11-18T17:25:10.257,org.jfree.chart.plot.XYPlot,findDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4362 ,10,true
386,2017-11-18T17:25:10.258,org.jfree.chart.plot.Plot,getParent,(),506 ,10,true
387,2017-11-18T17:25:10.258,org.jfree.chart.plot.XYPlot,getRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4380 ,9,true
388,2017-11-18T17:25:10.259,org.jfree.chart.plot.XYPlot,findRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4393 ,10,true
389,2017-11-18T17:25:10.259,org.jfree.chart.plot.XYPlot,getDatasetsMappedToRangeAxis,(java.lang.Integer),4321 ,9,true
390,2017-11-18T17:25:10.259,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
391,2017-11-18T17:25:10.259,org.jfree.chart.plot.XYPlot,getRendererForDataset,(org.jfree.data.xy.XYDataset),1709 ,9,true
392,2017-11-18T17:25:10.260,org.jfree.chart.plot.XYPlot,indexOf,(org.jfree.data.xy.XYDataset),1417 ,10,true
393,2017-11-18T17:25:10.260,org.jfree.chart.renderer.xy.XYBarRenderer,findRangeBounds,(org.jfree.data.xy.XYDataset),1190 ,9,false
394,2017-11-18T17:25:10.260,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,findRangeBounds,(org.jfree.data.xy.XYDataset  boolean),766 ,10,true
395,2017-11-18T17:25:10.260,org.jfree.chart.renderer.AbstractRenderer,getDataBoundsIncludesVisibleSeriesOnly,(),2660 ,11,true
396,2017-11-18T17:25:10.261,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,11,false
397,2017-11-18T17:25:10.261,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,12,true
398,2017-11-18T17:25:10.261,org.jfree.chart.renderer.AbstractRenderer,isSeriesVisible,(int),530 ,11,true
399,2017-11-18T17:25:10.261,org.jfree.chart.util.BooleanList,getBoolean,(int),53 ,12,true
400,2017-11-18T17:25:10.261,org.jfree.chart.util.AbstractObjectList,get,(int),93 ,13,true
401,2017-11-18T17:25:10.261,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,11,false
402,2017-11-18T17:25:10.261,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,12,true
403,2017-11-18T17:25:10.262,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,13,true
404,2017-11-18T17:25:10.262,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,14,true
405,2017-11-18T17:25:10.262,org.jfree.data.general.Series,getKey,(),137 ,13,true
406,2017-11-18T17:25:10.262,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,getPlot,(),280 ,11,true
407,2017-11-18T17:25:10.262,org.jfree.chart.plot.XYPlot,getIndexOf,(org.jfree.chart.renderer.xy.XYItemRenderer),1690 ,11,true
408,2017-11-18T17:25:10.263,org.jfree.chart.plot.XYPlot,getDomainAxisForDataset,(int),3786 ,11,true
409,2017-11-18T17:25:10.263,org.jfree.chart.util.Args,requireNonNegative,(int  java.lang.String),67 ,12,true
410,2017-11-18T17:25:10.263,org.jfree.chart.plot.XYPlot,getDomainAxis,(int),808 ,12,true
411,2017-11-18T17:25:10.263,org.jfree.chart.axis.ValueAxis,getRange,(),1242 ,11,true
412,2017-11-18T17:25:10.263,org.jfree.data.general.DatasetUtils,findRangeBounds,(org.jfree.data.xy.XYDataset  java.util.List  org.jfree.data.Range  boolean),895 ,11,true
413,2017-11-18T17:25:10.263,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,12,true
414,2017-11-18T17:25:10.265,org.jfree.data.general.DatasetUtils,iterateToFindRangeBounds,(org.jfree.data.xy.XYDataset  java.util.List  org.jfree.data.Range  boolean),1435 ,12,true
415,2017-11-18T17:25:10.266,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
416,2017-11-18T17:25:10.268,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
417,2017-11-18T17:25:10.269,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
418,2017-11-18T17:25:10.269,org.jfree.data.general.AbstractSeriesDataset,indexOf,(java.lang.Comparable),98 ,13,true
419,2017-11-18T17:25:10.269,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,14,false
420,2017-11-18T17:25:10.269,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,15,true
421,2017-11-18T17:25:10.270,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,14,false
422,2017-11-18T17:25:10.270,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,15,true
423,2017-11-18T17:25:10.270,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,16,true
424,2017-11-18T17:25:10.270,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,17,true
425,2017-11-18T17:25:10.270,org.jfree.data.general.Series,getKey,(),137 ,16,true
426,2017-11-18T17:25:10.270,org.jfree.data.xy.XYBarDataset,getItemCount,(int),151 ,13,false
427,2017-11-18T17:25:10.270,org.jfree.data.xy.XYSeriesCollection,getItemCount,(int),344 ,14,true
428,2017-11-18T17:25:10.271,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,15,true
429,2017-11-18T17:25:10.271,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,16,true
430,2017-11-18T17:25:10.271,org.jfree.data.xy.XYSeries,getItemCount,(),347 ,15,true
431,2017-11-18T17:25:10.271,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,13,false
432,2017-11-18T17:25:10.271,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,14,true
433,2017-11-18T17:25:10.271,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,15,true
434,2017-11-18T17:25:10.272,org.jfree.data.xy.XYSeries,getX,(int),645 ,16,true
435,2017-11-18T17:25:10.272,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
436,2017-11-18T17:25:10.272,org.jfree.data.xy.XYDataItem,getX,(),97 ,17,true
437,2017-11-18T17:25:10.272,org.jfree.data.xy.XYBarDataset,getYValue,(int  int),211 ,13,false
438,2017-11-18T17:25:10.272,org.jfree.data.xy.AbstractXYDataset,getYValue,(int  int),94 ,14,true
439,2017-11-18T17:25:10.272,org.jfree.data.xy.XYSeriesCollection,getY,(int  int),397 ,15,true
440,2017-11-18T17:25:10.273,org.jfree.data.xy.XYSeries,getY,(int),656 ,16,true
441,2017-11-18T17:25:10.273,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
442,2017-11-18T17:25:10.273,org.jfree.data.xy.XYDataItem,getY,(),121 ,17,true
443,2017-11-18T17:25:10.273,org.jfree.data.Range,contains,(double),144 ,13,true
444,2017-11-18T17:25:10.273,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,13,false
445,2017-11-18T17:25:10.273,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,14,true
446,2017-11-18T17:25:10.274,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,15,true
447,2017-11-18T17:25:10.274,org.jfree.data.xy.XYSeries,getX,(int),645 ,16,true
448,2017-11-18T17:25:10.274,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
449,2017-11-18T17:25:10.274,org.jfree.data.xy.XYDataItem,getX,(),97 ,17,true
